t`s`float	v(rst)`V`float	v(clk)`V`float	v(d)`V`float	v(vdd!)`V`float	v(vss)`V`float
1.43616e-07	2.5	2.5	0.648969	2.39608	-0.0519581
1.43706e-07	2.5	2.5	0.551774	2.43239	-0.0338028
1.438e-07	2.5	2.5	0.463217	2.52597	0.012985
1.43817e-07	2.5	2.35506	0.448063	2.53835	0.019173
1.43828e-07	2.5	2.26894	0.439113	2.54536	0.0226779
1.43861e-07	2.5	1.99336	0.411162	2.55968	0.0298411
1.43902e-07	2.5	1.65031	0.377849	2.55884	0.0294191
1.43925e-07	2.5	1.46197	0.360311	2.55113	0.0255657
1.43947e-07	2.5	1.27363	0.343305	2.53829	0.0191452
1.43972e-07	2.5	1.06859	0.325483	2.52257	0.0112865
1.43996e-07	2.5	0.863562	0.308354	2.50366	0.00183003
1.44011e-07	2.5	0.739059	0.298328	2.4932	-0.00339811
1.44026e-07	2.5	0.614557	0.288576	2.48277	-0.00861274
1.44038e-07	2.5	0.515142	0.280997	2.47577	-0.0121173
1.4405e-07	2.5	0.415726	0.2736	2.46952	-0.0152424
1.4406e-07	2.5	0.332068	0.26752	2.4656	-0.0172007
1.4407e-07	2.5	0.24841	0.261572	2.46267	-0.0186666
1.44091e-07	2.5	0.0731594	0.249526	2.45994	-0.0200318
1.441e-07	2.5	0	0.244659	2.46003	-0.0199826
1.44112e-07	2.5	0	0.238014	2.46456	-0.0177194
1.44117e-07	2.5	0	0.235622	2.46624	-0.0168802
1.44131e-07	2.5	0	0.228545	2.47175	-0.014123
1.44154e-07	2.5	0	0.216842	2.48251	-0.00874728
1.44189e-07	2.5	0	0.200248	2.49953	-0.00023386
1.44232e-07	2.5	0	0.181605	2.51731	0.00865722
1.44288e-07	2.5	0	0.159176	2.52985	0.0149274
1.44371e-07	2.5	0	0.130175	2.52355	0.0117729
1.44493e-07	2.5	0	0.0959011	2.49251	-0.00374615
1.44626e-07	2.5	0	0.0683331	2.48088	-0.00955925
1.44778e-07	2.5	0	0.0465751	2.50384	0.00191879
1.44973e-07	2.5	0	0.0280843	2.51372	0.00686202
1.45153e-07	2.5	0	0.0171819	2.49324	-0.00337983
1.45412e-07	2.5	0	0.00862486	2.49524	-0.00237776
1.45623e-07	2.5	0	0.00523599	2.50946	0.00473102
1.46e-07	2.5	4.41163e-13	0.00183754	2.49507	-0.00246347
1.46032e-07	2.5	0.268698	0.00176205	2.4986	-0.00070133
1.46052e-07	2.5	0.433962	0.00171468	2.50046	0.000230753
1.46116e-07	2.5	0.962805	0.00149263	2.49982	-9.17648e-05
1.46152e-07	2.5	1.26842	0.00130071	2.4941	-0.00294958
1.4618e-07	2.5	1.49683	0.00113823	2.48801	-0.00599435
1.46207e-07	2.5	1.72524	0.000959461	2.48037	-0.00981661
1.46224e-07	2.5	1.86414	0.000877	2.47732	-0.0113404
1.4624e-07	2.5	2.00305	0.000804472	2.4748	-0.0126011
1.46255e-07	2.5	2.1219	0.000760538	2.47364	-0.0131815
1.46269e-07	2.5	2.24075	0.00073001	2.47321	-0.0133959
1.46283e-07	2.5	2.35497	0.000716739	2.47385	-0.0130751
1.46296e-07	2.5	2.4692	0.000718083	2.4754	-0.012298
1.463e-07	2.5	2.5	0.000719962	2.47586	-0.0120678
1.46306e-07	2.5	2.5	0.000709571	2.47559	-0.0122035
1.46309e-07	2.5	2.5	0.000704683	2.47551	-0.0122441
1.46317e-07	2.5	2.5	0.000694824	2.4756	-0.0122007
1.46329e-07	2.5	2.5	0.000688415	2.47626	-0.0118708
1.46345e-07	2.5	2.5	0.000697504	2.47823	-0.0108855
1.46363e-07	2.5	2.5	0.000748444	2.48328	-0.00836065
1.46378e-07	2.5	2.5	0.00083848	2.49081	-0.00459384
1.46401e-07	2.5	2.5	0.00100646	2.50416	0.00208134
1.46432e-07	2.5	2.5	0.0012366	2.52275	0.0113766
1.46457e-07	2.5	2.5	0.00136446	2.5342	0.0170988
1.46488e-07	2.5	2.5	0.00142471	2.54226	0.0211324
1.46532e-07	2.5	2.5	0.00132407	2.54186	0.02093
1.46564e-07	2.5	2.5	0.00113588	2.53406	0.0170286
1.46626e-07	2.5	2.5	0.000644297	2.50944	0.00471961
1.46714e-07	2.5	2.5	7.98601e-05	2.47865	-0.0106771
1.46812e-07	2.5	2.5	2.95992e-08	2.47488	-0.0125587
1.46926e-07	2.5	2.5	0.000395238	2.50101	0.000507005
1.47092e-07	2.5	2.5	0.000589108	2.51951	0.00975479
1.47245e-07	2.5	2.5	0.000161524	2.49817	-0.000913707
1.47458e-07	2.5	2.5	-4.07013e-05	2.48695	-0.00652606
1.47648e-07	2.5	2.5	0.000273556	2.50752	0.00376045
1.47911e-07	2.5	2.5	0.000151477	2.50423	0.00211435
1.48129e-07	2.5	2.5	-7.75799e-05	2.4907	-0.00465095
1.48473e-07	2.5	2.5	0.000150395	2.50526	0.00262987
1.48741e-07	2.5	2.5	6.94491e-05	2.50249	0.00124456
1.488e-07	2.5	2.5	-1.30273e-05	2.49759	-0.00120361
1.48824e-07	2.5	2.30369	-7.59437e-05	2.49327	-0.00336509
1.48832e-07	2.5	2.22955	-9.72412e-05	2.49184	-0.00407924
1.48861e-07	2.5	1.9923	-0.000143049	2.4887	-0.00565051
1.48902e-07	2.5	1.65161	-0.00019355	2.48473	-0.00763438
1.48943e-07	2.5	1.3066	-0.000218244	2.48225	-0.00887677
1.48967e-07	2.5	1.11168	-0.000223015	2.48132	-0.00933975
1.4899e-07	2.5	0.916764	-0.000221157	2.48074	-0.00963021
1.49004e-07	2.5	0.79848	-0.000211559	2.481	-0.0094986
1.49018e-07	2.5	0.680196	-0.000197081	2.4816	-0.00919927
1.4903e-07	2.5	0.583297	-0.000179422	2.48246	-0.00877018
1.49042e-07	2.5	0.486399	-0.000157231	2.48361	-0.00819429
1.49055e-07	2.5	0.373586	-0.000119701	2.48582	-0.00709077
1.49069e-07	2.5	0.260773	-7.16257e-05	2.48879	-0.00560571
1.49085e-07	2.5	0.123598	2.9855e-06	2.49349	-0.00325495
1.491e-07	2.5	0	7.77878e-05	2.4983	-0.000851167
1.4911e-07	2.5	0	0.000163627	2.50415	0.00207473
1.49115e-07	2.5	0	0.000204114	2.50688	0.0034387
1.4913e-07	2.5	0	0.00032139	2.51472	0.00735803
1.49153e-07	2.5	0	0.0004648	2.52452	0.0122609
1.49186e-07	2.5	0	0.000592614	2.534	0.0169989
1.49228e-07	2.5	0	0.000598422	2.53639	0.0181971
1.49282e-07	2.5	0	0.000397872	2.5263	0.0131484
1.49358e-07	2.5	0	-4.57173e-05	2.50033	0.000165941
1.49464e-07	2.5	0	-0.000399973	2.47691	-0.011543
1.49582e-07	2.5	0	-0.000183254	2.48712	-0.00643869
1.49736e-07	2.5	0	0.000265929	2.51456	0.007282
1.49894e-07	2.5	0	0.000136461	2.50906	0.00452892
1.50077e-07	2.5	0	-0.000200878	2.48802	-0.00599077
1.50342e-07	2.5	0	3.87438e-05	2.50086	0.000428058
1.50549e-07	2.5	0	0.00015375	2.50931	0.0046543
1.50844e-07	2.5	0	-0.000126139	2.49273	-0.00363333
1.51e-07	2.5	6.61744e-13	-5.44514e-05	2.49594	-0.00202984
1.51037e-07	2.5	0.3125	7.37083e-05	2.50447	0.00223744
1.51051e-07	2.5	0.42604	0.000116192	2.50727	0.00363689
1.51095e-07	2.5	0.789369	0.00016965	2.51084	0.00541843
1.51114e-07	2.5	0.948621	0.00014755	2.50944	0.00472251
1.51133e-07	2.5	1.10787	9.77004e-05	2.50625	0.00312652
1.51155e-07	2.5	1.29002	1.17614e-05	2.50063	0.000312834
1.51177e-07	2.5	1.47217	-0.00010677	2.49281	-0.00359449
1.51201e-07	2.5	1.67369	-0.000226552	2.48479	-0.00760639
1.51225e-07	2.5	1.87522	-0.000351084	2.47634	-0.0118276
1.51239e-07	2.5	1.98912	-0.000391215	2.4735	-0.013252
1.51252e-07	2.5	2.10303	-0.000418605	2.47144	-0.0142786
1.51267e-07	2.5	2.22557	-0.000420269	2.47097	-0.0145134
1.51282e-07	2.5	2.34811	-0.000397691	2.47202	-0.0139902
1.513e-07	2.5	2.5	-0.000332783	2.47575	-0.0121242
1.51311e-07	2.5	2.5	-0.000303719	2.4771	-0.0114525
1.51317e-07	2.5	2.5	-0.000289033	2.47783	-0.011087
1.51333e-07	2.5	2.5	-0.000227639	2.48127	-0.00936447
1.51351e-07	2.5	2.5	-0.000142366	2.48632	-0.00683895
1.51369e-07	2.5	2.5	-3.02623e-05	2.49324	-0.00338172
1.5139e-07	2.5	2.5	0.000125159	2.50306	0.00152864
1.51412e-07	2.5	2.5	0.00027859	2.51299	0.00649453
1.51439e-07	2.5	2.5	0.000428729	2.52307	0.0115333
1.51473e-07	2.5	2.5	0.000531839	2.53078	0.015391
1.51509e-07	2.5	2.5	0.000519679	2.53155	0.0157741
1.51555e-07	2.5	2.5	0.000361922	2.52361	0.0118036
1.51627e-07	2.5	2.5	-2.20761e-05	2.50104	0.00052166
1.51654e-07	2.5	2.5	-0.000156244	2.49238	-0.00381111
1.51681e-07	2.5	2.5	-0.000285481	2.48358	-0.00821141
1.51724e-07	2.5	2.5	-0.00039425	2.47405	-0.0129732
1.51787e-07	2.5	2.5	-0.000461201	2.4678	-0.0160983
1.51827e-07	2.5	2.5	-0.00078695	2.45817	-0.0209174
1.51892e-07	2.5	2.5	-0.00236975	2.43527	-0.0323635
1.51946e-07	2.5	2.5	-0.00251041	2.35249	-0.0737537
1.52004e-07	2.5	2.5	0.00913023	2.10664	-0.196682
1.52074e-07	2.5	2.5	0.0632323	1.82383	-0.338086
1.52126e-07	2.5	2.5	0.135501	1.81851	-0.340744
1.52179e-07	2.5	2.5	0.227168	1.9869	-0.256549
1.52257e-07	2.5	2.5	0.389792	2.26337	-0.118317
1.52311e-07	2.5	2.5	0.520492	2.41458	-0.0427087
1.52392e-07	2.5	2.5	0.724907	2.57132	0.0356601
1.5248e-07	2.5	2.5	0.951613	2.66818	0.0840898
1.5257e-07	2.5	2.5	1.1671	2.70449	0.102243
1.5273e-07	2.5	2.5	1.50015	2.68957	0.0947868
1.52855e-07	2.5	2.5	1.70822	2.66093	0.0804667
1.52996e-07	2.5	2.5	1.89308	2.63606	0.0680316
1.53183e-07	2.5	2.5	2.07178	2.60742	0.0537119
1.53451e-07	2.5	2.5	2.22913	2.56437	0.0321858
1.53749e-07	2.5	2.5	2.31963	2.51864	0.00931751
1.538e-07	2.5	2.5	2.32951	2.51334	0.00667147
1.5382e-07	2.5	2.33103	2.33314	2.5094	0.00470111
1.53829e-07	2.5	2.26224	2.33462	2.50797	0.00398729
1.53855e-07	2.5	2.04213	2.33922	2.50488	0.00243933
1.53894e-07	2.5	1.71997	2.34561	2.50072	0.000357449
1.53917e-07	2.5	1.52614	2.34929	2.49863	-0.000685772
1.5394e-07	2.5	1.33231	2.35284	2.49686	-0.00157171
1.53963e-07	2.5	1.13955	2.35627	2.49523	-0.00238601
1.53986e-07	2.5	0.946786	2.35957	2.49379	-0.00310402
1.54001e-07	2.5	0.825504	2.36162	2.49341	-0.00329645
1.54015e-07	2.5	0.704223	2.36363	2.4933	-0.00335025
1.54027e-07	2.5	0.604348	2.36527	2.49341	-0.00329346
1.54039e-07	2.5	0.504472	2.3669	2.49371	-0.0031444
1.54052e-07	2.5	0.398943	2.36862	2.49457	-0.00271584
1.54065e-07	2.5	0.293413	2.37033	2.49587	-0.00206619
1.54081e-07	2.5	0.157273	2.37256	2.49837	-0.000816264
1.541e-07	2.5	0	2.37516	2.50172	0.000858728
1.54111e-07	2.5	0	2.37667	2.50554	0.00276897
1.54116e-07	2.5	0	2.37743	2.50738	0.00369171
1.54133e-07	2.5	0	2.37987	2.51233	0.00616666
1.54156e-07	2.5	0	2.3833	2.51749	0.00874605
1.5419e-07	2.5	0	2.38827	2.522	0.0110005
1.54232e-07	2.5	0	2.39424	2.52358	0.011789
1.54287e-07	2.5	0	2.40167	2.52124	0.0106178
1.54367e-07	2.5	0	2.41121	2.51432	0.00716108
1.54477e-07	2.5	0	2.42244	2.50603	0.00301531
1.54616e-07	2.5	0	2.43407	2.50265	0.00132569
1.54799e-07	2.5	0	2.44688	2.50417	0.00208256
1.54994e-07	2.5	0	2.45825	2.50468	0.00234083
1.55277e-07	2.5	0	2.47072	2.50263	0.00131356
1.55759e-07	2.5	0	2.48414	2.50134	0.000670861
1.56e-07	2.5	6.61744e-13	2.48831	2.50133	0.000667389
1.56038e-07	2.5	0.3125	2.48904	2.50471	0.00235256
1.56054e-07	2.5	0.448736	2.48936	2.50579	0.00289635
1.56106e-07	2.5	0.884693	2.49025	2.50437	0.00218315
1.56144e-07	2.5	1.1987	2.49066	2.49952	-0.000238746
1.56169e-07	2.5	1.40433	2.49075	2.49503	-0.00248256
1.56193e-07	2.5	1.60997	2.49071	2.48951	-0.00524698
1.56213e-07	2.5	1.77479	2.49062	2.48684	-0.00658206
1.56233e-07	2.5	1.93961	2.49048	2.48493	-0.00753262
1.56246e-07	2.5	2.05187	2.49039	2.48458	-0.00770925
1.5626e-07	2.5	2.16414	2.4903	2.48484	-0.00758011
1.56273e-07	2.5	2.27494	2.49025	2.48565	-0.0071758
1.56286e-07	2.5	2.38574	2.49021	2.48702	-0.00648883
1.563e-07	2.5	2.5	2.49021	2.48906	-0.0054723
1.5631e-07	2.5	2.5	2.49021	2.48958	-0.00521148
1.56315e-07	2.5	2.5	2.49021	2.4899	-0.0050482
1.5633e-07	2.5	2.5	2.49025	2.49166	-0.00417059
1.56349e-07	2.5	2.5	2.49035	2.49446	-0.00277052
1.56362e-07	2.5	2.5	2.49046	2.49628	-0.00185835
1.56374e-07	2.5	2.5	2.49058	2.49801	-0.000993793
1.56407e-07	2.5	2.5	2.49096	2.50139	0.000693506
1.56431e-07	2.5	2.5	2.49131	2.50356	0.00178047
1.56461e-07	2.5	2.5	2.49182	2.50622	0.00311127
1.56498e-07	2.5	2.5	2.4925	2.50862	0.0043093
1.56544e-07	2.5	2.5	2.49338	2.51	0.00500098
1.56596e-07	2.5	2.5	2.49433	2.50943	0.00471371
1.56664e-07	2.5	2.5	2.49532	2.50668	0.003338
1.56736e-07	2.5	2.5	2.49604	2.50321	0.00160387
1.56842e-07	2.5	2.5	2.49662	2.49987	-6.64956e-05
1.56983e-07	2.5	2.5	2.49703	2.49902	-0.000492293
1.57161e-07	2.5	2.5	2.49752	2.50014	7.05475e-05
1.57379e-07	2.5	2.5	2.49816	2.50058	0.000291349
1.57687e-07	2.5	2.5	2.49879	2.49999	-3.43792e-06
1.58131e-07	2.5	2.5	2.49929	2.50005	2.26893e-05
1.588e-07	2.5	2.5	2.49972	2.5001	4.78973e-05
1.58837e-07	2.5	2.1875	2.49959	2.49752	-0.00124191
1.58864e-07	2.5	1.97048	2.49948	2.49604	-0.00197751
1.58947e-07	2.5	1.27602	2.49887	2.49138	-0.00431156
1.58967e-07	2.5	1.10735	2.49867	2.49039	-0.0048028
1.58987e-07	2.5	0.938681	2.49845	2.48947	-0.00526448
1.59004e-07	2.5	0.80048	2.49828	2.4891	-0.00544961
1.59021e-07	2.5	0.662279	2.4981	2.48897	-0.00551544
1.59034e-07	2.5	0.550226	2.49796	2.4891	-0.00544846
1.59047e-07	2.5	0.438173	2.49783	2.48943	-0.00528414
1.59059e-07	2.5	0.339445	2.49774	2.49018	-0.0049086
1.59071e-07	2.5	0.240716	2.49766	2.49127	-0.00436569
1.5909e-07	2.5	0.0829333	2.49759	2.49355	-0.00322553
1.591e-07	2.5	0	2.49757	2.49486	-0.00257228
1.59111e-07	2.5	0	2.49763	2.49803	-0.00098562
1.59115e-07	2.5	0	2.49766	2.49932	-0.000337966
1.59128e-07	2.5	0	2.49777	2.50263	0.00131418
1.5915e-07	2.5	0	2.498	2.50671	0.00335288
1.59183e-07	2.5	0	2.49847	2.51063	0.00531642
1.59224e-07	2.5	0	2.49908	2.51236	0.0061815
1.59276e-07	2.5	0	2.4998	2.51133	0.00566292
1.59349e-07	2.5	0	2.5005	2.50699	0.00349526
1.59457e-07	2.5	0	2.50081	2.5007	0.000349124
1.59591e-07	2.5	0	2.50054	2.49774	-0.00113175
1.59765e-07	2.5	0	2.50016	2.49906	-0.000467928
1.59958e-07	2.5	0	2.50012	2.50061	0.000302495
1.60239e-07	2.5	0	2.50017	2.50009	4.29387e-05
1.6069e-07	2.5	0	2.50006	2.49976	-0.000122479
1.61e-07	2.5	6.61744e-13	2.50004	2.50016	7.77041e-05
1.61038e-07	2.5	0.3125	2.50024	2.50357	0.00178694
1.61056e-07	2.5	0.464805	2.50034	2.50479	0.00239339
1.61114e-07	2.5	0.952181	2.50055	2.50309	0.00154567
1.61151e-07	2.5	1.25915	2.50048	2.49846	-0.000768344
1.61178e-07	2.5	1.48472	2.50027	2.49437	-0.00281427
1.61205e-07	2.5	1.71028	2.49994	2.48969	-0.00515296
1.61222e-07	2.5	1.85007	2.49972	2.48812	-0.00593962
1.61239e-07	2.5	1.98986	2.49946	2.48709	-0.00645564
1.61253e-07	2.5	2.10666	2.49927	2.48706	-0.00647104
1.61267e-07	2.5	2.22346	2.49909	2.48765	-0.00617481
1.6128e-07	2.5	2.33746	2.49895	2.48872	-0.0056377
1.61294e-07	2.5	2.45146	2.49882	2.49032	-0.00483818
1.613e-07	2.5	2.5	2.49878	2.49104	-0.00447833
1.61309e-07	2.5	2.5	2.4987	2.49096	-0.00451945
1.61313e-07	2.5	2.5	2.49866	2.49099	-0.00450379
1.61324e-07	2.5	2.5	2.49858	2.49147	-0.00426422
1.61337e-07	2.5	2.5	2.49849	2.49254	-0.00373189
1.61359e-07	2.5	2.5	2.49842	2.49511	-0.00244581
1.61377e-07	2.5	2.5	2.49842	2.49772	-0.00114004
1.61399e-07	2.5	2.5	2.49851	2.50119	0.000593359
1.61422e-07	2.5	2.5	2.49866	2.50425	0.00212658
1.6146e-07	2.5	2.5	2.49902	2.5074	0.00369934
1.61497e-07	2.5	2.5	2.4994	2.50845	0.00422407
1.61548e-07	2.5	2.5	2.49989	2.50779	0.00389745
1.61621e-07	2.5	2.5	2.50037	2.50485	0.0024247
1.61751e-07	2.5	2.5	2.50058	2.49992	-4.11723e-05
1.61917e-07	2.5	2.5	2.5003	2.49832	-0.000839792
1.62148e-07	2.5	2.5	2.50006	2.50006	2.86103e-05
1.62489e-07	2.5	2.5	2.50012	2.50042	0.000208106
1.62944e-07	2.5	2.5	2.50007	2.49962	-0.000190371
1.638e-07	2.5	2.5	2.5	2.50028	0.000138418
1.63837e-07	2.5	2.1875	2.49986	2.4977	-0.00114905
1.63867e-07	2.5	1.9434	2.49973	2.49604	-0.00198041
1.63961e-07	2.5	1.16227	2.49901	2.49105	-0.00447696
1.63981e-07	2.5	0.994671	2.49881	2.49017	-0.00491332
1.64001e-07	2.5	0.827074	2.49858	2.48937	-0.0053146
1.64025e-07	2.5	0.628099	2.49834	2.48913	-0.00543344
1.64049e-07	2.5	0.429124	2.49809	2.48946	-0.00527039
1.64064e-07	2.5	0.296267	2.49797	2.49047	-0.00476328
1.6408e-07	2.5	0.16341	2.49787	2.49198	-0.00400972
1.641e-07	2.5	0	2.49781	2.49445	-0.00277523
1.64117e-07	2.5	0	2.49791	2.49897	-0.000513668
1.64122e-07	2.5	0	2.49795	2.50053	0.000262883
1.64141e-07	2.5	0	2.49811	2.5046	0.00230018
1.64168e-07	2.5	0	2.49843	2.50862	0.00431164
1.64206e-07	2.5	0	2.49898	2.51162	0.00581101
1.64251e-07	2.5	0	2.49963	2.51199	0.00599393
1.64311e-07	2.5	0	2.50033	2.50942	0.00470868
1.64397e-07	2.5	0	2.50085	2.50394	0.0019708
1.64518e-07	2.5	0	2.50084	2.49872	-0.000638126
1.64675e-07	2.5	0	2.50042	2.49801	-0.000993096
1.64881e-07	2.5	0	2.50017	2.50019	9.63793e-05
1.651e-07	2.5	0	2.50022	2.50052	0.00026233
1.65449e-07	2.5	0	2.50017	2.49968	-0.000158732
1.66e-07	2.5	6.61744e-13	2.50004	2.5001	5.06125e-05
1.66037e-07	2.5	0.3125	2.50024	2.50356	0.00178242
1.66061e-07	2.5	0.51057	2.50038	2.50501	0.0025072
1.66137e-07	2.5	1.14439	2.50052	2.50091	0.000457165
1.66173e-07	2.5	1.44267	2.50032	2.49501	-0.00249312
1.662e-07	2.5	1.66272	2.50005	2.4912	-0.00440028
1.66226e-07	2.5	1.88277	2.49967	2.48784	-0.00607875
1.6624e-07	2.5	1.99996	2.49948	2.48724	-0.00637917
1.66254e-07	2.5	2.11715	2.49928	2.48719	-0.00640438
1.66269e-07	2.5	2.2407	2.4991	2.48779	-0.00610531
1.66284e-07	2.5	2.36425	2.49894	2.48904	-0.00548127
1.663e-07	2.5	2.5	2.4988	2.49091	-0.00454275
1.66311e-07	2.5	2.5	2.4987	2.49088	-0.00455842
1.66316e-07	2.5	2.5	2.49865	2.49095	-0.00452451
1.66332e-07	2.5	2.5	2.49853	2.49182	-0.00409028
1.66349e-07	2.5	2.5	2.49844	2.49316	-0.00341974
1.66365e-07	2.5	2.5	2.49839	2.49461	-0.00269335
1.6638e-07	2.5	2.5	2.49836	2.49623	-0.00188715
1.66396e-07	2.5	2.5	2.49837	2.4981	-0.00094882
1.66425e-07	2.5	2.5	2.49847	2.50159	0.000793652
1.66451e-07	2.5	2.5	2.49866	2.50469	0.00234597
1.66483e-07	2.5	2.5	2.49896	2.50718	0.00358869
1.66521e-07	2.5	2.5	2.49936	2.50835	0.00417567
1.66552e-07	2.5	2.5	2.49967	2.50824	0.00412082
1.66617e-07	2.5	2.5	2.50019	2.50633	0.0031669
1.66706e-07	2.5	2.5	2.50056	2.50256	0.00128184
1.6681e-07	2.5	2.5	2.50057	2.4995	-0.000252117
1.66939e-07	2.5	2.5	2.50035	2.49869	-0.000653421
1.67112e-07	2.5	2.5	2.50016	2.49975	-0.000124506
1.67401e-07	2.5	2.5	2.50014	2.5004	0.00020034
1.67817e-07	2.5	2.5	2.50011	2.49977	-0.00011542
1.68434e-07	2.5	2.5	2.50002	2.50008	4.06357e-05
1.688e-07	2.5	2.5	2.50003	2.50005	2.42393e-05
1.68838e-07	2.5	2.1875	2.49989	2.49757	-0.00121417
1.68857e-07	2.5	2.02346	2.49981	2.49659	-0.00170316
1.6892e-07	2.5	1.49854	2.49943	2.4937	-0.00315239
1.68973e-07	2.5	1.05528	2.49899	2.4916	-0.00420119
1.69006e-07	2.5	0.784428	2.49871	2.491	-0.00450121
1.69038e-07	2.5	0.513572	2.49842	2.49091	-0.00454266
1.69057e-07	2.5	0.36185	2.4983	2.49166	-0.00416795
1.69075e-07	2.5	0.210128	2.49818	2.49283	-0.00358741
1.691e-07	2.5	0	2.49811	2.49539	-0.00230681
1.69117e-07	2.5	0	2.49821	2.49954	-0.000231859
1.69123e-07	2.5	0	2.49825	2.50103	0.000512675
1.69144e-07	2.5	0	2.49842	2.50483	0.0024144
1.69171e-07	2.5	0	2.49873	2.50825	0.00412304
1.6921e-07	2.5	0	2.49923	2.51049	0.00524339
1.69256e-07	2.5	0	2.4998	2.51035	0.00517271
1.69318e-07	2.5	0	2.50039	2.50757	0.0037825
1.69411e-07	2.5	0	2.50079	2.50242	0.00121246
1.69564e-07	2.5	0	2.50063	2.49803	-0.000986159
1.69757e-07	2.5	0	2.50022	2.49895	-0.000526684
1.69981e-07	2.5	0	2.50014	2.50066	0.000332337
1.70229e-07	2.5	0	2.5002	2.5001	4.93822e-05
1.70624e-07	2.5	0	2.50009	2.49974	-0.000128794
1.71e-07	2.5	6.61744e-13	2.50005	2.50016	8.01485e-05
1.71037e-07	2.5	0.3125	2.50023	2.50334	0.00167009
1.71057e-07	2.5	0.478549	2.50034	2.50454	0.00227049
1.71121e-07	2.5	1.00991	2.50054	2.50263	0.00131673
1.71157e-07	2.5	1.31241	2.50046	2.49822	-0.000889427
1.71186e-07	2.5	1.55353	2.50026	2.49462	-0.00268993
1.71215e-07	2.5	1.79465	2.49995	2.49094	-0.00452768
1.7123e-07	2.5	1.9201	2.4998	2.4903	-0.00485061
1.71245e-07	2.5	2.04555	2.49962	2.49017	-0.00491611
1.71261e-07	2.5	2.17334	2.49948	2.49077	-0.00461645
1.71276e-07	2.5	2.30113	2.49936	2.49204	-0.00398103
1.713e-07	2.5	2.5	2.49925	2.49494	-0.00252804
1.71313e-07	2.5	2.5	2.4992	2.4951	-0.00245139
1.71319e-07	2.5	2.5	2.49917	2.4953	-0.00234957
1.71338e-07	2.5	2.5	2.49913	2.49684	-0.00157837
1.71358e-07	2.5	2.5	2.49914	2.49916	-0.000422407
1.71371e-07	2.5	2.5	2.49917	2.50048	0.000240927
1.71384e-07	2.5	2.5	2.49922	2.50171	0.000852839
1.71417e-07	2.5	2.5	2.49937	2.50357	0.00178484
1.71441e-07	2.5	2.5	2.49951	2.50429	0.00214605
1.71484e-07	2.5	2.5	2.49975	2.50458	0.00229202
1.71559e-07	2.5	2.5	2.50008	2.50341	0.00170734
1.71676e-07	2.5	2.5	2.50029	2.50067	0.000335755
1.71841e-07	2.5	2.5	2.50019	2.49902	-0.000490601
1.72137e-07	2.5	2.5	2.5	2.49999	-6.75312e-06
1.72546e-07	2.5	2.5	2.50006	2.50029	0.000146656
1.73096e-07	2.5	2.5	2.50002	2.49971	-0.000145553
1.738e-07	2.5	2.5	2.49999	2.50022	0.000108054
1.73838e-07	2.5	2.1875	2.49986	2.49777	-0.00111303
1.73864e-07	2.5	1.96516	2.49975	2.49647	-0.00176342
1.7395e-07	2.5	1.25367	2.49928	2.49383	-0.00308334
1.73975e-07	2.5	1.04312	2.49911	2.49338	-0.00330851
1.74e-07	2.5	0.832562	2.49894	2.49308	-0.00345813
1.7403e-07	2.5	0.586218	2.49876	2.49326	-0.00336807
1.74059e-07	2.5	0.339873	2.49859	2.4939	-0.00304969
1.7408e-07	2.5	0.169936	2.49852	2.49504	-0.00248106
1.741e-07	2.5	0	2.49848	2.49661	-0.00169304
1.74114e-07	2.5	0	2.49856	2.49972	-0.00013907
1.74122e-07	2.5	0	2.4986	2.50117	0.000586221
1.74145e-07	2.5	0	2.49877	2.50461	0.00230732
1.74173e-07	2.5	0	2.49904	2.50716	0.00358224
1.7421e-07	2.5	0	2.49942	2.50858	0.00428941
1.74255e-07	2.5	0	2.49987	2.50829	0.00414402
1.74319e-07	2.5	0	2.50035	2.50587	0.00293604
1.74416e-07	2.5	0	2.50064	2.50156	0.000780126
1.7457e-07	2.5	0	2.50049	2.49835	-0.000825632
1.74769e-07	2.5	0	2.50016	2.49932	-0.000340899
1.74986e-07	2.5	0	2.50012	2.50054	0.000271281
1.75242e-07	2.5	0	2.50016	2.50003	1.28296e-05
1.75635e-07	2.5	0	2.50007	2.49982	-9.03547e-05
1.76e-07	2.5	8.82326e-13	2.50004	2.50013	6.33296e-05
1.76038e-07	2.5	0.3125	2.50021	2.50306	0.00153241
1.76057e-07	2.5	0.476391	2.50031	2.50419	0.00209678
1.7612e-07	2.5	1.00084	2.50053	2.50331	0.00165307
1.76156e-07	2.5	1.30409	2.50053	2.50021	0.000106766
1.76186e-07	2.5	1.54632	2.50043	2.49764	-0.00118
1.76215e-07	2.5	1.78855	2.50025	2.49497	-0.00251255
1.7623e-07	2.5	1.91479	2.50015	2.49435	-0.00282538
1.76245e-07	2.5	2.04102	2.50004	2.49403	-0.0029854
1.7626e-07	2.5	2.16966	2.49994	2.49406	-0.00297166
1.76276e-07	2.5	2.2983	2.49985	2.49443	-0.00278598
1.763e-07	2.5	2.5	2.49974	2.49561	-0.00219479
1.76313e-07	2.5	2.5	2.49965	2.4949	-0.00254991
1.76319e-07	2.5	2.5	2.49961	2.49473	-0.00263366
1.76338e-07	2.5	2.5	2.49952	2.49503	-0.00248615
1.76364e-07	2.5	2.5	2.49941	2.49588	-0.00206157
